# {"t_start": 1601341091.3340573, "env_id": "ZaxxonNoFrameskip-v4"} 
r,l,t
0.0,883,46724.693288
0.0,881,46778.115369
1800.0,1320,46854.374008
0.0,883,46908.511393
1500.0,1355,46986.317044
3000.0,1520,47077.577738
3500.0,1564,47169.664376
0.0,961,47229.812998
1700.0,1426,47314.140024
3600.0,1453,47399.051297
600.0,1237,47475.366662
3600.0,1628,47568.347995
1700.0,1667,47667.311706
2300.0,1298,47744.273894
2800.0,1643,47842.028106
2600.0,1366,47919.739448
0.0,881,47972.944992
1500.0,1349,48055.756072
200.0,973,48110.123802
1400.0,1073,48171.901428
1700.0,1079,48240.185658
2400.0,1535,48331.967299
1500.0,1247,48400.83972
3600.0,1542,48492.966043
1600.0,1280,48569.561873
4700.0,1578,48662.055799
2200.0,1212,48737.537588
1600.0,1302,48813.042371
4300.0,1513,48897.848495
700.0,1055,48964.813531
200.0,881,49012.935106
0.0,968,49073.664925
2900.0,1821,49181.56612
2300.0,1412,49265.952986
1700.0,1440,49350.637133
1100.0,1280,49426.822527
1400.0,1023,49488.528561
2000.0,1301,49564.313794
1600.0,1150,49633.192313
0.0,882,49680.271654
4900.0,1669,49778.387511
0.0,878,49831.336061
2000.0,1288,49907.838701
4100.0,1571,49998.820292
2000.0,1247,50074.289803
600.0,1240,50143.979844
1500.0,1155,50212.55938
7000.0,1986,50333.056239
3400.0,1463,50417.665483
6800.0,2031,50539.997459
1200.0,1289,50615.423229
400.0,1043,50676.450569
0.0,885,50729.673272
0.0,882,50776.461647
0.0,924,50836.929757
0.0,878,50884.527772
0.0,885,50938.447382
0.0,885,50991.776808
0.0,884,51045.270442
0.0,879,51093.409716
300.0,1041,51154.511945
600.0,968,51215.694515
0.0,884,51269.666917
0.0,885,51322.187317
1700.0,1115,51385.268273
0.0,884,51439.891657
2400.0,1484,51525.897446
0.0,883,51578.567006
200.0,949,51632.572813
200.0,899,51686.12185
0.0,878,51740.154138
1200.0,1434,51824.631362
0.0,880,51878.194308
0.0,950,51932.213597
1300.0,1363,52015.760712
1500.0,1260,52091.060482
2300.0,1492,52176.652818
600.0,1106,52244.80348
5600.0,2330,52382.240774
3700.0,1480,52468.105698
3200.0,1321,52545.271785
1400.0,1129,52613.729574
4200.0,1607,52712.374265
2100.0,1193,52782.506634
1700.0,1491,52867.650761
0.0,878,52921.639478
2500.0,1172,52990.617607
0.0,884,53044.23168
2100.0,1194,53113.404557
0.0,879,53166.337016
2900.0,1243,53241.900079
1800.0,1375,53319.60918
2100.0,1565,53411.818526
4900.0,1988,53532.469448
900.0,989,53586.361605
1100.0,1278,53664.47122
0.0,1199,53734.196166
900.0,1276,53810.670813
700.0,1238,53887.335705
0.0,880,53940.713563
5000.0,2081,54064.160564
600.0,1245,54134.084072
2300.0,1420,54219.134791
1100.0,1308,54295.669801
7100.0,1817,54409.661155
0.0,880,54457.030993
0.0,880,54510.044848
4000.0,2027,54633.838225
0.0,883,54686.869911
0.0,881,54734.790732
4100.0,1740,54842.435259
400.0,998,54903.285461
4100.0,1706,55003.06962
700.0,1045,55063.765757
